issue_d,target,baseline_pd,macro_conditioned_pd,macro_stress_score,environmental_confidence,dominant_field
2018-03-01,0,0.10464493279488335,0.10821092252568999,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-07-01,0,0.4452003872117203,0.4500218281361922,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-02-01,0,0.378311242299276,0.378311242299276,0.0365,0.902725,NONE
2018-07-01,1,0.5321188441726646,0.5369705351439645,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-08-01,0,0.20994436423909948,0.21471067297585933,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-06-01,0,0.07654117752810734,0.07879759186716911,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,0,0.3489719247964164,0.3489719247964165,0.039,0.89535,NONE
2018-04-01,0,0.12005128970526072,0.12946531945899847,0.1455,0.825575,MIXED
2018-01-01,0,0.07089273858272889,0.07089273858272889,0.039,0.89535,NONE
2018-03-01,0,0.08962692498182377,0.09273415065184104,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,0,0.39513452614291866,0.4041314731442755,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-04-01,1,0.43775873886912675,0.45908839164386883,0.1455,0.825575,MIXED
2018-03-01,0,0.16447746068480343,0.16969593192200016,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,0,0.16941983909900427,0.1747623208805546,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,0,0.11300183356893885,0.11681544719632617,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-05-01,1,0.16602601028548916,0.1786445699590072,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-06-01,0,0.2603227881760069,0.2664338980007003,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-03-01,0,0.09119764010632389,0.09435367622546327,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-02-01,0,0.05805483058566308,0.05805483058566308,0.0365,0.902725,NONE
2018-04-01,0,0.11341933720133929,0.1223856417137004,0.1455,0.825575,MIXED
2018-03-01,0,0.025917819819122032,0.02688156873069683,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-06-01,0,0.0804773280135216,0.08283936992687176,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-03-01,0,0.14956523459283635,0.15439800752209779,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-05-01,0,0.34800880679700746,0.3683496747324563,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-07-01,0,0.08106045493469582,0.08252492054238651,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-03-01,0,0.2034292221856279,0.20957355225738955,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-01-01,0,0.1459617748311744,0.1459617748311744,0.039,0.89535,NONE
2018-04-01,0,0.15857433891786496,0.17042415653484028,0.1455,0.825575,MIXED
2018-02-01,0,0.21812448267503742,0.21812448267503742,0.0365,0.902725,NONE
2018-06-01,0,0.0997319081182394,0.10259602517816933,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-05-01,0,0.06740899563172142,0.07319010307181482,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-05-01,0,0.15845384719442526,0.17061463408688857,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-06-01,0,0.09658043320188321,0.09936403482998193,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-04-01,0,0.22121559152311518,0.2364311052748029,0.1455,0.825575,MIXED
2018-12-01,0,0.15696290154281325,0.1794981176883906,0.1955,0.7170749999999999,TRANSITIONAL
2018-05-01,0,0.34868106322775283,0.36903898356555337,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-06-01,0,0.16315738544287905,0.16750406381794947,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,0,0.26242944015544145,0.26242944015544145,0.039,0.89535,NONE
2018-11-01,0,0.27103358587462667,0.3201386029104746,0.2455,0.732075,MIXED
2018-12-01,0,0.13806076183736807,0.1583920649457243,0.1955,0.7170749999999999,TRANSITIONAL
2018-04-01,0,0.08841767634928072,0.09562065934384902,0.1455,0.825575,MIXED
2018-08-01,0,0.2083136974258139,0.21305296886212466,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-03-01,0,0.2434176080263641,0.2503900843628994,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,0,0.18936492542830363,0.19518855071525207,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-11-01,0,0.1506927983411522,0.18348271067176275,0.2455,0.732075,MIXED
2018-07-01,0,0.09219670022168047,0.09384181142667186,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-04-01,1,0.2426351779435101,0.2588343095094424,0.1455,0.825575,MIXED
2018-01-01,0,0.03425356874230783,0.03425356874230783,0.039,0.89535,NONE
2018-06-01,0,0.06967773507363115,0.07174753697952745,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-04-01,0,0.1710875621499615,0.1836683469544372,0.1455,0.825575,MIXED
2018-02-01,0,0.20557420578990382,0.20557420578990382,0.0365,0.902725,NONE
2018-08-01,1,0.43838205691424265,0.4454107163060918,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-03-01,1,0.22863961497120672,0.23532044914823605,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-06-01,0,0.14494135984100887,0.14888908707513673,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-04-01,0,0.027013098313102363,0.029374927927240533,0.1455,0.825575,MIXED
2018-07-01,0,0.3453221361305677,0.3497437904846247,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-08-01,0,0.32207798436527807,0.32833207118594565,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-06-01,0,0.23502127388901187,0.24073173360222366,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-09-01,0,0.13301636054395827,0.13458094880182,0.097,0.79705,TRAJECTORY_DEGRADATION
2018-03-01,0,0.031820125398360995,0.03299591585539838,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-08-01,0,0.2873193022052719,0.29319034881784695,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-08-01,0,0.441898872318672,0.4489388445517029,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-12-01,0,0.20301152095303898,0.23035150381770902,0.1955,0.7170749999999999,TRANSITIONAL
2018-01-01,1,0.18631146333284515,0.18631146333284515,0.039,0.89535,NONE
2018-02-01,0,0.0977747697523181,0.0977747697523181,0.0365,0.902725,NONE
2018-02-01,0,0.030530799103420884,0.030530799103420884,0.0365,0.902725,NONE
2018-06-01,0,0.11926975349246319,0.12261853969741922,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-06-01,0,0.030146075973142585,0.031080807723699606,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,0,0.041739588258022646,0.041739588258022646,0.039,0.89535,NONE
2018-06-01,0,0.21131355617094738,0.21661108619969097,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,0,0.19030008653630143,0.1903000865363014,0.039,0.89535,NONE
2018-05-01,0,0.10562275776456624,0.11427954411016565,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-03-01,0,0.07325915272981942,0.07584620901103593,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-12-01,0,0.4084998331178496,0.4479590367808948,0.1955,0.7170749999999999,TRANSITIONAL
2018-03-01,0,0.2617436018980515,0.26905433460182815,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-10-01,0,0.31421086686339295,0.31421086686339295,0.0805,0.809325,NONE
2018-09-01,0,0.4541649793363663,0.45751363907513365,0.097,0.79705,TRAJECTORY_DEGRADATION
2018-01-01,0,0.11140177085077015,0.11140177085077015,0.039,0.89535,NONE
2018-03-01,0,0.03272063623602249,0.03392853553678124,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-05-01,0,0.49474082082745074,0.5168592332172516,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,0,0.287854854547644,0.287854854547644,0.039,0.89535,NONE
2018-04-01,1,0.13893809984775432,0.1495814110070742,0.1455,0.825575,MIXED
2018-07-01,0,0.21750741574274915,0.22084455279593068,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-04-01,0,0.1254508119643963,0.13522318803987715,0.1455,0.825575,MIXED
2018-06-01,0,0.6047318005334102,0.612235907982869,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-04-01,0,0.052648142899987024,0.05711973583450293,0.1455,0.825575,MIXED
2018-04-01,0,0.25849230215156954,0.27536519177229657,0.1455,0.825575,MIXED
2018-04-01,0,0.2539945546660481,0.2706810286617782,0.1455,0.825575,MIXED
2018-01-01,0,0.258465350885776,0.25846535088577594,0.039,0.89535,NONE
2018-06-01,0,0.028529197191664465,0.029415315341425143,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-02-01,1,0.18599247218221965,0.18599247218221965,0.0365,0.902725,NONE
2018-01-01,0,0.3561363495568494,0.3561363495568494,0.039,0.89535,NONE
2018-12-01,0,0.39071025222029576,0.42969940177905863,0.1955,0.7170749999999999,TRANSITIONAL
2018-02-01,1,0.3216232583695649,0.3216232583695649,0.0365,0.902725,NONE
2018-07-01,0,0.3976619551710534,0.4023419212070838,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-05-01,0,0.2133531444515027,0.2285828277359594,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,0,0.1098645206314434,0.1098645206314434,0.039,0.89535,NONE
2018-04-01,0,0.18119113623035824,0.19434069066881213,0.1455,0.825575,MIXED
2018-03-01,1,0.13685898490583182,0.14134943125910773,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-04-01,0,0.11002944975295252,0.11876366709981634,0.1455,0.825575,MIXED
2018-06-01,0,0.08339516862404675,0.08583485609770258,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,0,0.1802983852704664,0.1802983852704664,0.039,0.89535,NONE
2018-03-01,0,0.08974441484655492,0.09285529825381188,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-06-01,1,0.14334523457716053,0.1472569754896019,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-12-01,0,0.05034205424394444,0.05863434290028313,0.1955,0.7170749999999999,TRANSITIONAL
2018-01-01,0,0.06003356978489881,0.06003356978489881,0.039,0.89535,NONE
2018-05-01,0,0.043436529647123315,0.04726591739454,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-08-01,0,0.4093505388340249,0.4162587248506291,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-01-01,0,0.08566603097449452,0.08566603097449452,0.039,0.89535,NONE
2018-04-01,0,0.10418193171257785,0.11251065080761956,0.1455,0.825575,MIXED
2018-01-01,0,0.12373721985395919,0.12373721985395922,0.039,0.89535,NONE
2018-02-01,0,0.12896455627820827,0.12896455627820824,0.0365,0.902725,NONE
2018-09-01,0,0.29862019371513204,0.3014553818197449,0.097,0.79705,TRAJECTORY_DEGRADATION
2018-03-01,1,0.47608338387904964,0.4854442322537328,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-01-01,0,0.14511235598364053,0.14511235598364053,0.039,0.89535,NONE
2018-11-01,0,0.15582731654437298,0.18948520831171362,0.2455,0.732075,MIXED
2018-03-01,0,0.11596749822323432,0.11986767235256524,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,0,0.18083102966987394,0.18645257305794433,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-05-01,1,0.3569406578440889,0.37750131446088386,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-08-01,0,0.05875053382941334,0.06034651513625027,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-03-01,0,0.022088353064194727,0.02291305361135801,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-06-01,0,0.13546489055444855,0.13919652770203672,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,1,0.2637662094751895,0.2637662094751895,0.039,0.89535,NONE
2018-01-01,0,0.1956739647254618,0.1956739647254618,0.039,0.89535,NONE
2018-06-01,1,0.23798351148815217,0.24374301324873227,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-05-01,0,0.3217065267363974,0.3413148415721726,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-08-01,0,0.5077689884026527,0.5148902094583867,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-01-01,1,0.1708557666018919,0.1708557666018919,0.039,0.89535,NONE
2018-03-01,0,0.03786191570108962,0.0392519062634971,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-05-01,0,0.09994807233689827,0.10819602853821442,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-06-01,0,0.10208228722111252,0.10500602990821521,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-08-01,0,0.11547363160667926,0.11841666000809638,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-06-01,0,0.12610364518288178,0.12961607092359928,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-06-01,0,0.1794810183364113,0.18416686971268068,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-05-01,1,0.13377025508836307,0.14436162968967248,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,1,0.16113338239522593,0.16113338239522593,0.039,0.89535,NONE
2018-03-01,0,0.20045104411826406,0.20652874409368918,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,0,0.06994626948125603,0.07242547827544409,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-05-01,0,0.05583457350309977,0.06068763465982441,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-04-01,0,0.03286804543153755,0.035722994391513455,0.1455,0.825575,MIXED
2018-03-01,0,0.10940867619325222,0.11311649137663643,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-01-01,0,0.2467271228317255,0.2467271228317255,0.039,0.89535,NONE
2018-04-01,0,0.21729747459395304,0.2323238890885886,0.1455,0.825575,MIXED
2018-07-01,0,0.13603922965675821,0.13834742318246437,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-06-01,0,0.04241242227599949,0.04371035199999112,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,0,0.18726276570004446,0.18726276570004446,0.039,0.89535,NONE
2018-01-01,0,0.07713438362602018,0.07713438362602018,0.039,0.89535,NONE
2018-01-01,0,0.06075991066328169,0.06075991066328169,0.039,0.89535,NONE
2018-07-01,1,0.04509576105584892,0.04594296101107992,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-07-01,0,0.1307322806121498,0.13296428830209908,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-07-01,0,0.16929078793796506,0.1720508120380839,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-06-01,0,0.3743609166008633,0.3817673831039288,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-07-01,0,0.02147281963431237,0.021886394597225464,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-02-01,1,0.15914984222970002,0.15914984222970002,0.0365,0.902725,NONE
2018-10-01,0,0.06082661615789229,0.06082661615789229,0.0805,0.809325,NONE
2018-05-01,0,0.22427550541450952,0.24004693767611326,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-04-01,1,0.20610249775422607,0.22057292657227331,0.1455,0.825575,MIXED
2018-01-01,1,0.18990183055154114,0.18990183055154114,0.039,0.89535,NONE
2018-07-01,0,0.10221604589682014,0.1040194519427471,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-12-01,0,0.28913668971010187,0.32336930113404166,0.1955,0.7170749999999999,TRANSITIONAL
2018-04-01,0,0.16959951254117978,0.18209491269068454,0.1455,0.825575,MIXED
2018-03-01,0,0.24063277016058476,0.2475515775818453,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-02-01,0,0.13953047448758035,0.13953047448758035,0.0365,0.902725,NONE
2018-02-01,0,0.10858272631592782,0.10858272631592782,0.0365,0.902725,NONE
2018-01-01,0,0.04140367504582936,0.04140367504582936,0.039,0.89535,NONE
2018-02-01,0,0.03527226090737964,0.03527226090737964,0.0365,0.902725,NONE
2018-09-01,0,0.08354859561572711,0.08458809506707914,0.097,0.79705,TRAJECTORY_DEGRADATION
2018-02-01,1,0.5621892543620005,0.5621892543620005,0.0365,0.902725,NONE
2018-01-01,1,0.19538050154982364,0.19538050154982367,0.039,0.89535,NONE
2018-07-01,0,0.2616613103483639,0.26544607656142705,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-11-01,0,0.020777986621635304,0.026170222541356924,0.2455,0.732075,MIXED
2018-07-01,0,0.17173424674767312,0.17452573824571607,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-01-01,0,0.09711152807658793,0.09711152807658793,0.039,0.89535,NONE
2018-03-01,0,0.043846212362042294,0.04544552194029117,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-08-01,0,0.2539207275749189,0.25935767253425157,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-03-01,0,0.08521618908011623,0.08818531370748416,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-08-01,0,0.27436118637349155,0.2800715043234347,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-01-01,0,0.18008846748819593,0.18008846748819593,0.039,0.89535,NONE
2018-08-01,0,0.1576742103813962,0.1614964142116051,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-08-01,0,0.03874464146244705,0.03982014660195855,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-01-01,0,0.15745789711054917,0.15745789711054917,0.039,0.89535,NONE
2018-01-01,0,0.26409654258742166,0.26409654258742166,0.039,0.89535,NONE
2018-08-01,0,0.10070211164238022,0.10331263679052194,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-06-01,0,0.12886404744038624,0.13244170756248003,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,0,0.05237360548460886,0.05237360548460886,0.039,0.89535,NONE
2018-05-01,0,0.38675703728121147,0.40794564055673116,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-07-01,1,0.22379417649866076,0.22719976280861473,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-01-01,0,0.20213453804964826,0.20213453804964826,0.039,0.89535,NONE
2018-04-01,1,0.2886364830590313,0.3066632605110984,0.1455,0.825575,MIXED
2018-05-01,0,0.3782147637081023,0.3992400525056745,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-05-01,0,0.5051311257045775,0.5272293393902048,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-02-01,0,0.035488058686033344,0.035488058686033344,0.0365,0.902725,NONE
2018-04-01,0,0.18776126951249222,0.20127043226485214,0.1455,0.825575,MIXED
2018-06-01,1,0.707434044091658,0.7139107786519723,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-10-01,0,0.0705140498742873,0.0705140498742873,0.0805,0.809325,NONE
2018-02-01,0,0.21052014713082995,0.21052014713082995,0.0365,0.902725,NONE
2018-07-01,0,0.3112871418309851,0.3154830046487415,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-04-01,0,0.03144261753710711,0.03417812805206757,0.1455,0.825575,MIXED
2018-03-01,0,0.186111084796885,0.19185832672450695,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-05-01,0,0.10126776493878133,0.10961136263579518,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,0,0.11375369344679766,0.11375369344679766,0.039,0.89535,NONE
2018-03-01,0,0.1310774692270214,0.1354079788393364,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-09-01,0,0.14815992352098437,0.1498718444413701,0.097,0.79705,TRAJECTORY_DEGRADATION
2018-06-01,1,0.09785359210245947,0.10066979925869791,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-04-01,1,0.17890199694074346,0.19192436186567524,0.1455,0.825575,MIXED
2018-01-01,0,0.04078492351401406,0.04078492351401406,0.039,0.89535,NONE
2018-09-01,0,0.02062393018182888,0.020898383036109126,0.097,0.79705,TRAJECTORY_DEGRADATION
2018-07-01,0,0.4533503727893958,0.4581871837542551,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-12-01,0,0.28130910522213276,0.3150256621242343,0.1955,0.7170749999999999,TRANSITIONAL
2018-04-01,0,0.17764002940809487,0.1905918573008263,0.1455,0.825575,MIXED
2018-03-01,1,0.3534151829956874,0.362030766071673,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,0,0.2956302387596493,0.3034983544470144,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-08-01,0,0.2713378287716708,0.27700924269726973,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-06-01,0,0.24249644003816467,0.2483295677034117,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,0,0.17368185112541704,0.17368185112541704,0.039,0.89535,NONE
2018-10-01,0,0.33599497847596693,0.33599497847596693,0.0805,0.809325,NONE
2018-06-01,0,0.164953364778145,0.16933820790604323,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-05-01,0,0.11437312446756258,0.12364793658068289,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,1,0.3066702077393305,0.3066702077393305,0.039,0.89535,NONE
2018-04-01,0,0.08805245583864171,0.09522879413343888,0.1455,0.825575,MIXED
2018-01-01,0,0.08279286226975313,0.08279286226975313,0.039,0.89535,NONE
2018-09-01,0,0.03022556028226066,0.030623791471535853,0.097,0.79705,TRAJECTORY_DEGRADATION
2018-06-01,0,0.27801054185705887,0.28437723703980305,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-04-01,0,0.18637458033694934,0.19980851596496454,0.1455,0.825575,MIXED
2018-03-01,0,0.2546685484527567,0.2618517596844175,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-12-01,1,0.5266654164082708,0.5666050246916888,0.1955,0.7170749999999999,TRANSITIONAL
2018-03-01,0,0.20179890455804714,0.20790684509692084,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-07-01,0,0.059033935155019174,0.06012649944651882,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-10-01,0,0.15343195393175563,0.15343195393175563,0.0805,0.809325,NONE
2018-01-01,1,0.21783728304502617,0.21783728304502617,0.039,0.89535,NONE
2018-05-01,1,0.43382123877877643,0.4556723596598761,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,0,0.03708518243458579,0.03708518243458579,0.039,0.89535,NONE
2018-01-01,0,0.0544052139819149,0.0544052139819149,0.039,0.89535,NONE
2018-11-01,0,0.21516138767835766,0.25772250333848007,0.2455,0.732075,MIXED
2018-01-01,0,0.11344433633300692,0.11344433633300692,0.039,0.89535,NONE
2018-03-01,0,0.02545028245602038,0.02639711721694557,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,0,0.12523578539094268,0.12940204016870752,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-05-01,0,0.4664115551931913,0.4884879275755347,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,1,0.2812709365743333,0.2812709365743333,0.039,0.89535,NONE
2018-08-01,0,0.052446959431339805,0.05388150418815255,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-04-01,0,0.02514386410282952,0.027346854862126627,0.1455,0.825575,MIXED
2018-01-01,0,0.13724149248190287,0.13724149248190287,0.039,0.89535,NONE
2018-11-01,0,0.31483975167539713,0.3678761597682082,0.2455,0.732075,MIXED
2018-02-01,0,0.06453502470930109,0.06453502470930109,0.0365,0.902725,NONE
2018-04-01,0,0.5588119460339688,0.5799557621150776,0.1455,0.825575,MIXED
2018-07-01,0,0.23369233067612905,0.23720251221165342,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-02-01,1,0.5602410587844422,0.5602410587844422,0.0365,0.902725,NONE
2018-03-01,0,0.04669534702583521,0.048393320201763845,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-03-01,1,0.20363298160849372,0.209781845209743,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-10-01,0,0.1602484753984585,0.1602484753984585,0.0805,0.809325,NONE
2018-04-01,0,0.41487583512336723,0.4359550538918073,0.1455,0.825575,MIXED
2018-04-01,0,0.16273613601646142,0.17483233330350628,0.1455,0.825575,MIXED
2018-06-01,0,0.12416085681573068,0.1276270720590537,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-07-01,0,0.25438078714658763,0.25809705718520576,0.101,0.79565,TRAJECTORY_DEGRADATION
2018-01-01,0,0.06475695055865184,0.06475695055865184,0.039,0.89535,NONE
2018-05-01,0,0.22248098085114357,0.2381649635263955,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-03-01,0,0.35944560754912586,0.3681245024988191,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-02-01,0,0.24365928781799973,0.24365928781799973,0.0365,0.902725,NONE
2018-01-01,1,0.11240798798816885,0.11240798798816885,0.039,0.89535,NONE
2018-05-01,0,0.2163992055118097,0.23178225781322556,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-04-01,0,0.14307243192834704,0.15397581812949382,0.1455,0.825575,MIXED
2018-05-01,1,0.21679531966166637,0.23219818637373005,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-05-01,0,0.03011627173278393,0.03281161944444241,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,0,0.2895628889544105,0.2895628889544105,0.039,0.89535,NONE
2018-06-01,0,0.37062066733362076,0.3779978437804312,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-06-01,0,0.16086369622503902,0.16516132846353745,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-01-01,1,0.11711982288412631,0.11711982288412631,0.039,0.89535,NONE
2018-04-01,0,0.24626578343530292,0.262623254876246,0.1455,0.825575,MIXED
2018-03-01,0,0.07609587300461314,0.07877458947804919,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-02-01,0,0.029386523077650113,0.029386523077650113,0.0365,0.902725,NONE
2018-08-01,0,0.2613902532073325,0.266929913609133,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-10-01,0,0.04791996897232677,0.04791996897232677,0.0805,0.809325,NONE
2018-02-01,1,0.17947233088569234,0.17947233088569234,0.0365,0.902725,NONE
2018-01-01,0,0.1341816859576771,0.1341816859576771,0.039,0.89535,NONE
2018-03-01,0,0.189529653661393,0.19535712405050076,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-06-01,1,0.16859503833792344,0.17305662372869818,0.109,0.79285,TRAJECTORY_DEGRADATION
2018-02-01,0,0.04693923283289334,0.04693923283289334,0.0365,0.902725,NONE
2018-01-01,1,0.14637978364078866,0.14637978364078866,0.039,0.89535,NONE
2018-02-01,0,0.20154570577130887,0.20154570577130887,0.0365,0.902725,NONE
2018-01-01,0,0.2932268783294345,0.2932268783294345,0.039,0.89535,NONE
2018-08-01,0,0.657755702207139,0.6641422800728407,0.107,0.79355,TRAJECTORY_DEGRADATION
2018-04-01,1,0.03971176619221154,0.04313465418874316,0.1455,0.825575,MIXED
2018-03-01,0,0.028848380496680863,0.029917754764478163,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-04-01,0,0.1111560686918335,0.11996766249208289,0.1455,0.825575,MIXED
2018-01-01,1,0.4500660481521558,0.4500660481521558,0.039,0.89535,NONE
2018-01-01,0,0.533273702209856,0.533273702209856,0.039,0.89535,NONE
2018-01-01,0,0.02915149406559612,0.02915149406559612,0.039,0.89535,NONE
2018-03-01,0,0.250379226405782,0.25748324820299656,0.113,0.84345,TRAJECTORY_DEGRADATION
2018-10-01,0,0.11441506172461575,0.11441506172461575,0.0805,0.809325,NONE
2018-04-01,0,0.03801508959977901,0.04129802471929057,0.1455,0.825575,MIXED
2018-05-01,0,0.19305706796931793,0.20721960727507976,0.147,0.78605,TRAJECTORY_DEGRADATION
2018-01-01,0,0.13249046300056905,0.13249046300056905,0.039,0.89535,NONE
2018-01-01,0,0.14271499749705524,0.1427149974970552,0.039,0.89535,NONE
2018-04-01,1,0.45842767029666925,0.47990480419791987,0.1455,0.825575,MIXED
